articulo,numero,topico,score
Artículo 136,0,Comuna autónoma,0.02757655829191208
Artículo 136,0,Territorios especiales,0.027556851506233215
Artículo 136,0,Órganos autónomos constitucionales,0.027499569579958916
Artículo 136,0,Región autónoma,0.027421005070209503
Artículo 136,0,Cambio de Constitución,0.027257192879915237
Artículo 136,0,Banco Central,0.026666512712836266
Artículo 136,0,Derechos fundamentales,0.02655772864818573
Artículo 136,0,Reforma Constitucional,0.02655019983649254
Artículo 136,0,Buen gobierno y función pública,0.02633589692413807
Artículo 136,0,Agencia Nacional de Protección de Datos,0.026153281331062317
Artículo 136,0,Organización territorial,0.0261188093572855
Artículo 136,0,Estatuto de los minerales,0.026102883741259575
Artículo 136,0,Sistemas de justicia,0.026088302955031395
Artículo 136,0,Bienes comunes naturales,0.025723347440361977
Artículo 136,0,Tipos de democracia,0.02570330910384655
Artículo 136,0,Proceso de creación de leyes,0.02569201961159706
Artículo 136,0,Poder legislativo,0.02552006021142006
Artículo 136,0,Derechos de la naturaleza,0.024825045838952065
Artículo 136,0,Ruralidad,0.024461036548018456
Artículo 136,0,Sufragio y sistema electoral,0.024410590529441833
Artículo 136,0,Autonomías territoriales indígenas,0.02434370294213295
Artículo 136,0,Autonomía fiscal,0.02423986792564392
Artículo 136,0,Estatuto de las aguas,0.022633925080299377
Artículo 137,0,Cambio de Constitución,0.20681248605251312
Artículo 137,0,Acciones constitucionales,0.14672349393367767
Artículo 137,0,Corte Constitucional,0.08560729026794434
Artículo 137,0,Órganos autónomos constitucionales,0.04555296152830124
Artículo 137,0,Proceso de creación de leyes,0.0425490140914917
Artículo 137,0,Poder legislativo,0.034282341599464417
Artículo 137,0,Consejo de la Justicia,0.027901845052838326
Artículo 137,0,Comuna autónoma,0.027527671307325363
Artículo 137,0,Provincia,0.02673080936074257
Artículo 137,0,Poder ejecutivo,0.026033565402030945
Artículo 137,0,Ministerio Público,0.02538708783686161
Artículo 137,0,Principios y disposiciones generales,0.022072045132517815
Artículo 137,0,Reforma Constitucional,0.021512018516659737
Artículo 137,0,Contraloría general de la república,0.020393816754221916
Artículo 137,0,Región autónoma,0.019651398062705994
Artículo 137,0,Banco Central,0.016451913863420486
Artículo 137,0,Territorios especiales,0.01639593206346035
Artículo 137,0,Participación y representación,0.016268890351057053
Artículo 137,0,Defensoría Penal Pública,0.015101366676390171
Artículo 137,0,Tipos de democracia,0.013490201905369759
Artículo 137,0,Sobre los derechos,0.012305773794651031
Artículo 137,0,Defensoría de la Naturaleza,0.010486643761396408
Artículo 137,0,Organización territorial,0.009938803501427174
Artículo 137,0,Defensoría del Pueblo y de la Niñez,0.0098692886531353
Artículo 137,0,Agencia Nacional de Protección de Datos,0.009766658768057823
Artículo 137,0,Buen gobierno y función pública,0.00960747804492712
Artículo 137,0,Sistemas de justicia,0.00957590714097023
Artículo 137,0,Derechos fundamentales,0.009458864107728004
Artículo 137,0,Nacionalidad y ciudadanía,0.009299148805439472
Artículo 137,0,Bienes comunes naturales,0.00843003299087286
Artículo 137,0,Derechos de la naturaleza,0.00693209283053875
Artículo 137,0,Autonomía fiscal,0.006854066159576178
Artículo 137,0,Sufragio y sistema electoral,0.006781237665563822
Artículo 137,0,Estatuto de los minerales,0.006765923462808132
Artículo 137,0,Autonomías territoriales indígenas,0.00671963207423687
Artículo 137,0,Ruralidad,0.00587513716891408
Artículo 137,0,Estatuto de las aguas,0.004887184593826532
Artículo 138,0,Órganos autónomos constitucionales,0.3083787262439728
Artículo 138,0,Cambio de Constitución,0.26636141538619995
Artículo 138,0,Acciones constitucionales,0.1582421213388443
Artículo 138,0,Sufragio y sistema electoral,0.11568079888820648
Artículo 138,0,Poder ejecutivo,0.04790634661912918
Artículo 138,0,Reforma Constitucional,0.02145179733633995
Artículo 138,0,Principios y disposiciones generales,0.02134760096669197
Artículo 138,0,Comuna autónoma,0.008418398909270763
Artículo 138,0,Poder legislativo,0.007806078530848026
Artículo 138,0,Participación y representación,0.0060777440667152405
Artículo 138,0,Proceso de creación de leyes,0.004359093494713306
Artículo 138,0,Corte Constitucional,0.002943849191069603
Artículo 138,0,Buen gobierno y función pública,0.0023189247585833073
Artículo 138,0,Región autónoma,0.002281618071720004
Artículo 138,0,Tipos de democracia,0.001971156569197774
Artículo 138,0,Provincia,0.0018755275523290038
Artículo 138,0,Sobre los derechos,0.0017191243823617697
Artículo 138,0,Ministerio Público,0.0017190275248140097
Artículo 138,0,Territorios especiales,0.001547942403703928
Artículo 138,0,Organización territorial,0.0015226438408717513
Artículo 138,0,Contraloría general de la república,0.0014320057816803455
Artículo 138,0,Defensoría Penal Pública,0.0013891091803088784
Artículo 138,0,Derechos fundamentales,0.0012448587222024798
Artículo 138,0,Nacionalidad y ciudadanía,0.0012281329836696386
Artículo 138,0,Consejo de la Justicia,0.0012234663590788841
Artículo 138,0,Sistemas de justicia,0.0010140310041606426
Artículo 138,0,Bienes comunes naturales,0.0009468194330111146
Artículo 138,0,Banco Central,0.0009131155675277114
Artículo 138,0,Autonomía fiscal,0.0008924915455281734
Artículo 138,0,Derechos de la naturaleza,0.0008220208110287786
Artículo 138,0,Agencia Nacional de Protección de Datos,0.0008132440852932632
Artículo 138,0,Defensoría del Pueblo y de la Niñez,0.0007967897108756006
Artículo 138,0,Autonomías territoriales indígenas,0.0007960507064126432
Artículo 138,0,Ruralidad,0.0007765871123410761
Artículo 138,0,Defensoría de la Naturaleza,0.0006731535540893674
Artículo 138,0,Estatuto de los minerales,0.0005647090147249401
Artículo 138,0,Estatuto de las aguas,0.0005435643834061921
Artículo 139,0,Sufragio y sistema electoral,0.4104045331478119
Artículo 139,0,Órganos autónomos constitucionales,0.1740778237581253
Artículo 139,0,Participación y representación,0.10456858575344086
Artículo 139,0,Proceso de creación de leyes,0.08132987469434738
Artículo 139,0,Acciones constitucionales,0.06814497709274292
Artículo 139,0,Poder legislativo,0.0386638306081295
Artículo 139,0,Nacionalidad y ciudadanía,0.0321873240172863
Artículo 139,0,Ministerio Público,0.02735319547355175
Artículo 139,0,Principios y disposiciones generales,0.014409879222512245
Artículo 139,0,Poder ejecutivo,0.01163852121680975
Artículo 139,0,Corte Constitucional,0.006272159982472658
Artículo 139,0,Comuna autónoma,0.004645657725632191
Artículo 139,0,Contraloría general de la república,0.00254080630838871
Artículo 139,0,Región autónoma,0.0018423976143822074
Artículo 139,0,Territorios especiales,0.0018235627794638276
Artículo 139,0,Sobre los derechos,0.0015308237634599209
Artículo 139,0,Reforma Constitucional,0.0014775700401514769
Artículo 139,0,Tipos de democracia,0.0014444331172853708
Artículo 139,0,Consejo de la Justicia,0.0014347927644848824
Artículo 139,0,Provincia,0.0013819995801895857
Artículo 139,0,Cambio de Constitución,0.0013620014069601893
Artículo 139,0,Defensoría Penal Pública,0.0012715719640254974
Artículo 139,0,Organización territorial,0.0011987034231424332
Artículo 139,0,Sistemas de justicia,0.0010597259970381856
Artículo 139,0,Buen gobierno y función pública,0.0008576393593102694
Artículo 139,0,Derechos fundamentales,0.0008410091977566481
Artículo 139,0,Defensoría del Pueblo y de la Niñez,0.0008299602777697146
Artículo 139,0,Bienes comunes naturales,0.0006517544388771057
Artículo 139,0,Banco Central,0.000650069850962609
Artículo 139,0,Defensoría de la Naturaleza,0.0006422408041544259
Artículo 139,0,Derechos de la naturaleza,0.0006214831955730915
Artículo 139,0,Estatuto de los minerales,0.0006066032801754773
Artículo 139,0,Autonomía fiscal,0.0005353302112780511
Artículo 139,0,Agencia Nacional de Protección de Datos,0.0005053935456089675
Artículo 139,0,Autonomías territoriales indígenas,0.00043372559593990445
Artículo 139,0,Ruralidad,0.0003981917689088732
Artículo 139,0,Estatuto de las aguas,0.00036183622432872653
Artículo 140,0,Sufragio y sistema electoral,0.0924941673874855
Artículo 140,0,Órganos autónomos constitucionales,0.08776529878377914
Artículo 140,0,Acciones constitucionales,0.06439786404371262
Artículo 140,0,Principios y disposiciones generales,0.04776851087808609
Artículo 140,0,Comuna autónoma,0.038712531328201294
Artículo 140,0,Provincia,0.03684047609567642
Artículo 140,0,Corte Constitucional,0.036273181438446045
Artículo 140,0,Ministerio Público,0.03590395301580429
Artículo 140,0,Poder legislativo,0.03530538082122803
Artículo 140,0,Proceso de creación de leyes,0.03400258719921112
Artículo 140,0,Región autónoma,0.0320160873234272
Artículo 140,0,Organización territorial,0.028833916410803795
Artículo 140,0,Territorios especiales,0.02817140333354473
Artículo 140,0,Participación y representación,0.02763531357049942
Artículo 140,0,Sistemas de justicia,0.026402033865451813
Artículo 140,0,Contraloría general de la república,0.02622855454683304
Artículo 140,0,Cambio de Constitución,0.02565658651292324
Artículo 140,0,Poder ejecutivo,0.02429887279868126
Artículo 140,0,Consejo de la Justicia,0.024074889719486237
Artículo 140,0,Defensoría Penal Pública,0.02147928811609745
Artículo 140,0,Reforma Constitucional,0.02140841819345951
Artículo 140,0,Tipos de democracia,0.020763447508215904
Artículo 140,0,Sobre los derechos,0.016800250858068466
Artículo 140,0,Buen gobierno y función pública,0.015111160464584827
Artículo 140,0,Banco Central,0.014800791628658772
Artículo 140,0,Defensoría del Pueblo y de la Niñez,0.014126874506473541
Artículo 140,0,Bienes comunes naturales,0.013540584594011307
Artículo 140,0,Agencia Nacional de Protección de Datos,0.013410309329628944
Artículo 140,0,Nacionalidad y ciudadanía,0.01274519320577383
Artículo 140,0,Derechos fundamentales,0.01243733149021864
Artículo 140,0,Autonomía fiscal,0.011676814407110214
Artículo 140,0,Estatuto de los minerales,0.011591687798500061
Artículo 140,0,Autonomías territoriales indígenas,0.010841717943549156
Artículo 140,0,Defensoría de la Naturaleza,0.010800382122397423
Artículo 140,0,Derechos de la naturaleza,0.010431338101625443
Artículo 140,0,Ruralidad,0.008721266873180866
Artículo 140,0,Estatuto de las aguas,0.006531526800245047
Artículo 141,0,Sufragio y sistema electoral,0.46944496035575867
Artículo 141,0,Órganos autónomos constitucionales,0.1358749270439148
Artículo 141,0,Acciones constitucionales,0.08361254632472992
Artículo 141,0,Poder legislativo,0.07063879072666168
Artículo 141,0,Participación y representación,0.06796432286500931
Artículo 141,0,Poder ejecutivo,0.049903593957424164
Artículo 141,0,Ministerio Público,0.01760914735496044
Artículo 141,0,Corte Constitucional,0.017554525285959244
Artículo 141,0,Principios y disposiciones generales,0.01506730355322361
Artículo 141,0,Proceso de creación de leyes,0.009435045532882214
Artículo 141,0,Comuna autónoma,0.007849551737308502
Artículo 141,0,Territorios especiales,0.0075035300105810165
Artículo 141,0,Región autónoma,0.005440066568553448
Artículo 141,0,Organización territorial,0.004062732215970755
Artículo 141,0,Provincia,0.003880718955770135
Artículo 141,0,Contraloría general de la república,0.0031560114584863186
Artículo 141,0,Sobre los derechos,0.0023977281525731087
Artículo 141,0,Buen gobierno y función pública,0.0021976735442876816
Artículo 141,0,Banco Central,0.0021880597341805696
Artículo 141,0,Defensoría Penal Pública,0.0021748547442257404
Artículo 141,0,Reforma Constitucional,0.002135606948286295
Artículo 141,0,Nacionalidad y ciudadanía,0.002108731772750616
Artículo 141,0,Consejo de la Justicia,0.0019814246334135532
Artículo 141,0,Agencia Nacional de Protección de Datos,0.0018501016311347485
Artículo 141,0,Tipos de democracia,0.0017608769703656435
Artículo 141,0,Sistemas de justicia,0.0014903380069881678
Artículo 141,0,Defensoría del Pueblo y de la Niñez,0.0014160744613036513
Artículo 141,0,Defensoría de la Naturaleza,0.0013789820950478315
Artículo 141,0,Cambio de Constitución,0.0012933090329170227
Artículo 141,0,Derechos fundamentales,0.0012419711565598845
Artículo 141,0,Estatuto de los minerales,0.0010008882964029908
Artículo 141,0,Autonomía fiscal,0.0009565155487507582
Artículo 141,0,Bienes comunes naturales,0.0009228696580976248
Artículo 141,0,Ruralidad,0.0006823638104833663
Artículo 141,0,Autonomías territoriales indígenas,0.0006476534763351083
Artículo 141,0,Estatuto de las aguas,0.0005945718730799854
Artículo 141,0,Derechos de la naturaleza,0.0005815167096443474
Artículo 142,0,Sufragio y sistema electoral,0.0627657026052475
Artículo 142,0,Acciones constitucionales,0.036783043295145035
Artículo 142,0,Cambio de Constitución,0.03586660698056221
Artículo 142,0,Corte Constitucional,0.03451669216156006
Artículo 142,0,Poder legislativo,0.03406176716089249
Artículo 142,0,Reforma Constitucional,0.033045973628759384
Artículo 142,0,Participación y representación,0.03270125016570091
Artículo 142,0,Comuna autónoma,0.03200021758675575
Artículo 142,0,Órganos autónomos constitucionales,0.031713325530290604
Artículo 142,0,Proceso de creación de leyes,0.0315302312374115
Artículo 142,0,Contraloría general de la república,0.03120257705450058
Artículo 142,0,Principios y disposiciones generales,0.031092872843146324
Artículo 142,0,Provincia,0.029162868857383728
Artículo 142,0,Ministerio Público,0.029132535681128502
Artículo 142,0,Consejo de la Justicia,0.02906062640249729
Artículo 142,0,Sobre los derechos,0.028958039358258247
Artículo 142,0,Poder ejecutivo,0.02768082357943058
Artículo 142,0,Derechos fundamentales,0.026685349643230438
Artículo 142,0,Buen gobierno y función pública,0.02570229023694992
Artículo 142,0,Territorios especiales,0.025376474484801292
Artículo 142,0,Región autónoma,0.025310097262263298
Artículo 142,0,Sistemas de justicia,0.025182638317346573
Artículo 142,0,Bienes comunes naturales,0.024822989478707314
Artículo 142,0,Banco Central,0.023793013766407967
Artículo 142,0,Organización territorial,0.0237855464220047
Artículo 142,0,Defensoría Penal Pública,0.023394376039505005
Artículo 142,0,Nacionalidad y ciudadanía,0.022599276155233383
Artículo 142,0,Tipos de democracia,0.02063922770321369
Artículo 142,0,Defensoría de la Naturaleza,0.020342640578746796
Artículo 142,0,Derechos de la naturaleza,0.019776877015829086
Artículo 142,0,Estatuto de los minerales,0.01944565773010254
Artículo 142,0,Autonomía fiscal,0.0188555046916008
Artículo 142,0,Defensoría del Pueblo y de la Niñez,0.018330909311771393
Artículo 142,0,Agencia Nacional de Protección de Datos,0.017722610384225845
Artículo 142,0,Autonomías territoriales indígenas,0.01678032986819744
Artículo 142,0,Ruralidad,0.015790142118930817
Artículo 142,0,Estatuto de las aguas,0.014388910494744778
Artículo 143,0,Acciones constitucionales,0.451269268989563
Artículo 143,0,Sufragio y sistema electoral,0.20578064024448395
Artículo 143,0,Órganos autónomos constitucionales,0.10469332337379456
Artículo 143,0,Principios y disposiciones generales,0.043669991195201874
Artículo 143,0,Ministerio Público,0.027122557163238525
Artículo 143,0,Poder ejecutivo,0.017649609595537186
Artículo 143,0,Comuna autónoma,0.013360699638724327
Artículo 143,0,Corte Constitucional,0.01152792852371931
Artículo 143,0,Contraloría general de la república,0.01095018070191145
Artículo 143,0,Proceso de creación de leyes,0.009558959864079952
Artículo 143,0,Provincia,0.009271683171391487
Artículo 143,0,Defensoría Penal Pública,0.008645948953926563
Artículo 143,0,Poder legislativo,0.008518397808074951
Artículo 143,0,Consejo de la Justicia,0.00754049327224493
Artículo 143,0,Banco Central,0.006593150552362204
Artículo 143,0,Región autónoma,0.00651994114741683
Artículo 143,0,Reforma Constitucional,0.005101822316646576
Artículo 143,0,Organización territorial,0.004270069766789675
Artículo 143,0,Territorios especiales,0.004156108479946852
Artículo 143,0,Sobre los derechos,0.0037458371371030807
Artículo 143,0,Tipos de democracia,0.0036142230965197086
Artículo 143,0,Sistemas de justicia,0.00340204662643373
Artículo 143,0,Defensoría de la Naturaleza,0.003315574023872614
Artículo 143,0,Cambio de Constitución,0.003257937030866742
Artículo 143,0,Participación y representación,0.003217369085177779
Artículo 143,0,Agencia Nacional de Protección de Datos,0.0029977147933095694
Artículo 143,0,Buen gobierno y función pública,0.0026956400834023952
Artículo 143,0,Estatuto de los minerales,0.0026668349746614695
Artículo 143,0,Bienes comunes naturales,0.0023584337905049324
Artículo 143,0,Derechos fundamentales,0.0022094252053648233
Artículo 143,0,Defensoría del Pueblo y de la Niñez,0.0018777047516778111
Artículo 143,0,Autonomía fiscal,0.0017288642702624202
Artículo 143,0,Nacionalidad y ciudadanía,0.0016145335976034403
Artículo 143,0,Derechos de la naturaleza,0.0015692122979089618
Artículo 143,0,Ruralidad,0.0013330340152606368
Artículo 143,0,Autonomías territoriales indígenas,0.0012932372046634555
Artículo 143,0,Estatuto de las aguas,0.0009015254909172654
PRIMERA,0,Acciones constitucionales,0.4790722131729126
PRIMERA,0,Principios y disposiciones generales,0.4270337224006653
PRIMERA,0,Proceso de creación de leyes,0.018221864476799965
PRIMERA,0,Poder legislativo,0.009961457923054695
PRIMERA,0,Órganos autónomos constitucionales,0.0066236103884875774
PRIMERA,0,Reforma Constitucional,0.005910014733672142
PRIMERA,0,Consejo de la Justicia,0.005179474130272865
PRIMERA,0,Corte Constitucional,0.0049988930113613605
PRIMERA,0,Comuna autónoma,0.004752750508487225
PRIMERA,0,Derechos fundamentales,0.003010345157235861
PRIMERA,0,Poder ejecutivo,0.0029216071125119925
PRIMERA,0,Defensoría Penal Pública,0.0024908347986638546
PRIMERA,0,Región autónoma,0.002386414911597967
PRIMERA,0,Ministerio Público,0.0020502577535808086
PRIMERA,0,Contraloría general de la república,0.0019279937259852886
PRIMERA,0,Provincia,0.0018475053366273642
PRIMERA,0,Defensoría del Pueblo y de la Niñez,0.0018122722394764423
PRIMERA,0,Sobre los derechos,0.001637819455936551
PRIMERA,0,Participación y representación,0.001381268142722547
PRIMERA,0,Territorios especiales,0.0012812147615477443
PRIMERA,0,Defensoría de la Naturaleza,0.001183943822979927
PRIMERA,0,Bienes comunes naturales,0.0011811344884335995
PRIMERA,0,Agencia Nacional de Protección de Datos,0.00114872632548213
PRIMERA,0,Banco Central,0.0011386809637770057
PRIMERA,0,Organización territorial,0.001105060800909996
PRIMERA,0,Nacionalidad y ciudadanía,0.0010884703369811177
PRIMERA,0,Sistemas de justicia,0.001082405331544578
PRIMERA,0,Autonomía fiscal,0.000978711643256247
PRIMERA,0,Derechos de la naturaleza,0.0009593759314157069
PRIMERA,0,Buen gobierno y función pública,0.0008988510235212743
PRIMERA,0,Cambio de Constitución,0.0007679642294533551
PRIMERA,0,Ruralidad,0.0007283855229616165
PRIMERA,0,Estatuto de los minerales,0.0007212325581349432
PRIMERA,0,Autonomías territoriales indígenas,0.0007157220388762653
PRIMERA,0,Sufragio y sistema electoral,0.0006146708037704229
PRIMERA,0,Tipos de democracia,0.0006091573741286993
PRIMERA,0,Estatuto de las aguas,0.0005760188214480877
SEGUNDA,0,Estatuto de los minerales,0.6968553066253662
SEGUNDA,0,Sobre los derechos,0.16046972572803497
SEGUNDA,0,Principios y disposiciones generales,0.04616552218794823
SEGUNDA,0,Acciones constitucionales,0.027508454397320747
SEGUNDA,0,Cambio de Constitución,0.014701170846819878
SEGUNDA,0,Proceso de creación de leyes,0.008760395459830761
SEGUNDA,0,Órganos autónomos constitucionales,0.004501740448176861
SEGUNDA,0,Reforma Constitucional,0.004238415043801069
SEGUNDA,0,Poder legislativo,0.003775131655856967
SEGUNDA,0,Comuna autónoma,0.0029087841976433992
SEGUNDA,0,Participación y representación,0.002438433701172471
SEGUNDA,0,Región autónoma,0.001825410290621221
SEGUNDA,0,Territorios especiales,0.0016867988742887974
SEGUNDA,0,Consejo de la Justicia,0.001657941029407084
SEGUNDA,0,Poder ejecutivo,0.0016025227960199118
SEGUNDA,0,Corte Constitucional,0.0015910241054371
SEGUNDA,0,Provincia,0.0014160851715132594
SEGUNDA,0,Derechos de la naturaleza,0.0013609762536361814
SEGUNDA,0,Bienes comunes naturales,0.0013334371615201235
SEGUNDA,0,Organización territorial,0.0012840633280575275
SEGUNDA,0,Ministerio Público,0.0012534360866993666
SEGUNDA,0,Nacionalidad y ciudadanía,0.0011927814921364188
SEGUNDA,0,Tipos de democracia,0.0011840524384751916
SEGUNDA,0,Sistemas de justicia,0.001116537139751017
SEGUNDA,0,Defensoría Penal Pública,0.0010989767033606768
SEGUNDA,0,Derechos fundamentales,0.0010707677574828267
SEGUNDA,0,Banco Central,0.0009005437605082989
SEGUNDA,0,Contraloría general de la república,0.000778299174271524
SEGUNDA,0,Estatuto de las aguas,0.0007169747841544449
SEGUNDA,0,Defensoría de la Naturaleza,0.0006902368040755391
SEGUNDA,0,Agencia Nacional de Protección de Datos,0.0006676518823951483
SEGUNDA,0,Defensoría del Pueblo y de la Niñez,0.0006481840973719954
SEGUNDA,0,Ruralidad,0.0006339586107060313
SEGUNDA,0,Sufragio y sistema electoral,0.0005560828722082078
SEGUNDA,0,Autonomía fiscal,0.000529396056663245
SEGUNDA,0,Autonomías territoriales indígenas,0.0005245934589765966
SEGUNDA,0,Buen gobierno y función pública,0.00035609930637292564
TERCERA,0,Estatuto de los minerales,0.3993426561355591
TERCERA,0,Acciones constitucionales,0.3728157877922058
TERCERA,0,Principios y disposiciones generales,0.16096535325050354
TERCERA,0,Nacionalidad y ciudadanía,0.022306697443127632
TERCERA,0,Comuna autónoma,0.006443535443395376
TERCERA,0,Poder legislativo,0.004568391013890505
TERCERA,0,Región autónoma,0.003930046688765287
TERCERA,0,Órganos autónomos constitucionales,0.0038341067265719175
TERCERA,0,Territorios especiales,0.0029521433170884848
TERCERA,0,Cambio de Constitución,0.002844069618731737
TERCERA,0,Poder ejecutivo,0.0023643893655389547
TERCERA,0,Reforma Constitucional,0.0015795850194990635
TERCERA,0,Provincia,0.0014989021001383662
TERCERA,0,Proceso de creación de leyes,0.0012256314512342215
TERCERA,0,Defensoría Penal Pública,0.0010657397797331214
TERCERA,0,Participación y representación,0.001048188772983849
TERCERA,0,Corte Constitucional,0.0010434838477522135
TERCERA,0,Sobre los derechos,0.0009405976161360741
TERCERA,0,Organización territorial,0.0008051759796217084
TERCERA,0,Sistemas de justicia,0.0007547722780145705
TERCERA,0,Derechos fundamentales,0.0006825813325121999
TERCERA,0,Tipos de democracia,0.0006081971805542707
TERCERA,0,Contraloría general de la república,0.0005898767267353833
TERCERA,0,Autonomía fiscal,0.0005594911053776741
TERCERA,0,Consejo de la Justicia,0.00053566531278193
TERCERA,0,Banco Central,0.0005317275645211339
TERCERA,0,Agencia Nacional de Protección de Datos,0.00047183764399960637
TERCERA,0,Defensoría del Pueblo y de la Niñez,0.0004393754352349788
TERCERA,0,Defensoría de la Naturaleza,0.0004261492576915771
TERCERA,0,Ruralidad,0.00042147107888013124
TERCERA,0,Ministerio Público,0.00041085711563937366
TERCERA,0,Derechos de la naturaleza,0.0003865608887281269
TERCERA,0,Autonomías territoriales indígenas,0.00035304922494105995
TERCERA,0,Sufragio y sistema electoral,0.0003389247285667807
TERCERA,0,Bienes comunes naturales,0.0003366196760907769
TERCERA,0,Estatuto de las aguas,0.00029188525513745844
TERCERA,0,Buen gobierno y función pública,0.0002864945272449404
CUARTA,0,Órganos autónomos constitucionales,0.6269239187240601
CUARTA,0,Acciones constitucionales,0.3112598657608032
CUARTA,0,Proceso de creación de leyes,0.022925473749637604
CUARTA,0,Corte Constitucional,0.003865323029458523
CUARTA,0,Principios y disposiciones generales,0.0031361945439130068
CUARTA,0,Comuna autónoma,0.0026345374062657356
CUARTA,0,Poder legislativo,0.0026065914425998926
CUARTA,0,Reforma Constitucional,0.0018986874492838979
CUARTA,0,Organización territorial,0.0014325880911201239
CUARTA,0,Consejo de la Justicia,0.0014250081731006503
CUARTA,0,Derechos fundamentales,0.0013797766296193004
CUARTA,0,Cambio de Constitución,0.001325753633864224
CUARTA,0,Región autónoma,0.001219843397848308
CUARTA,0,Poder ejecutivo,0.0011728728422895074
CUARTA,0,Sobre los derechos,0.0011684001656249166
CUARTA,0,Ministerio Público,0.0008843062678351998
CUARTA,0,Defensoría del Pueblo y de la Niñez,0.0008527110912837088
CUARTA,0,Provincia,0.0008457309450022876
CUARTA,0,Contraloría general de la república,0.0008053500787355006
CUARTA,0,Participación y representación,0.0007935761823318899
CUARTA,0,Bienes comunes naturales,0.0007907572435215116
CUARTA,0,Defensoría Penal Pública,0.0007900578784756362
CUARTA,0,Tipos de democracia,0.0007891268469393253
CUARTA,0,Defensoría de la Naturaleza,0.0007768282666802406
CUARTA,0,Territorios especiales,0.0007337272400036454
CUARTA,0,Buen gobierno y función pública,0.0007319901487790048
CUARTA,0,Banco Central,0.0007004834478721023
CUARTA,0,Derechos de la naturaleza,0.0006902695749886334
CUARTA,0,Sistemas de justicia,0.0006897678249515593
CUARTA,0,Agencia Nacional de Protección de Datos,0.0006886537303216755
CUARTA,0,Autonomía fiscal,0.00065260921837762
CUARTA,0,Autonomías territoriales indígenas,0.0006334453937597573
CUARTA,0,Nacionalidad y ciudadanía,0.0006196273025125265
CUARTA,0,Ruralidad,0.000576743041165173
CUARTA,0,Sufragio y sistema electoral,0.0005535603268072009
CUARTA,0,Estatuto de los minerales,0.0005358399357646704
CUARTA,0,Estatuto de las aguas,0.0004901335341855884
QUINTA,0,Acciones constitucionales,0.10501819103956223
QUINTA,0,Principios y disposiciones generales,0.08221255987882614
QUINTA,0,Cambio de Constitución,0.05317596718668938
QUINTA,0,Órganos autónomos constitucionales,0.04141489416360855
QUINTA,0,Reforma Constitucional,0.03914991021156311
QUINTA,0,Corte Constitucional,0.03600740060210228
QUINTA,0,Poder legislativo,0.03253410384058952
QUINTA,0,Proceso de creación de leyes,0.03119024634361267
QUINTA,0,Sobre los derechos,0.027273017913103104
QUINTA,0,Derechos fundamentales,0.026222016662359238
QUINTA,0,Comuna autónoma,0.02517613396048546
QUINTA,0,Poder ejecutivo,0.02444964088499546
QUINTA,0,Contraloría general de la república,0.023642446845769882
QUINTA,0,Consejo de la Justicia,0.023122282698750496
QUINTA,0,Bienes comunes naturales,0.022505231201648712
QUINTA,0,Ministerio Público,0.0223517008125782
QUINTA,0,Región autónoma,0.022126207128167152
QUINTA,0,Defensoría del Pueblo y de la Niñez,0.021374177187681198
QUINTA,0,Defensoría Penal Pública,0.021000472828745842
QUINTA,0,Territorios especiales,0.020903082564473152
QUINTA,0,Defensoría de la Naturaleza,0.02012995444238186
QUINTA,0,Nacionalidad y ciudadanía,0.019946128129959106
QUINTA,0,Participación y representación,0.019684629514813423
QUINTA,0,Buen gobierno y función pública,0.019543064758181572
QUINTA,0,Autonomías territoriales indígenas,0.01928187906742096
QUINTA,0,Provincia,0.0190179031342268
QUINTA,0,Organización territorial,0.0185147225856781
QUINTA,0,Autonomía fiscal,0.01835743710398674
QUINTA,0,Banco Central,0.017969835549592972
QUINTA,0,Sistemas de justicia,0.01772768422961235
QUINTA,0,Agencia Nacional de Protección de Datos,0.017430322244763374
QUINTA,0,Ruralidad,0.016293097287416458
QUINTA,0,Derechos de la naturaleza,0.015908749774098396
QUINTA,0,Estatuto de los minerales,0.015453464351594448
QUINTA,0,Tipos de democracia,0.014966399408876896
QUINTA,0,Estatuto de las aguas,0.01453404501080513
QUINTA,0,Sufragio y sistema electoral,0.014391024596989155
SEXTA,0,Principios y disposiciones generales,0.22218039631843567
SEXTA,0,Acciones constitucionales,0.16517627239227295
SEXTA,0,Territorios especiales,0.10450034588575363
SEXTA,0,Poder legislativo,0.08167311549186707
SEXTA,0,Autonomía fiscal,0.05036625638604164
SEXTA,0,Órganos autónomos constitucionales,0.04070067033171654
SEXTA,0,Proceso de creación de leyes,0.033572111278772354
SEXTA,0,Sobre los derechos,0.024128956720232964
SEXTA,0,Reforma Constitucional,0.017635537311434746
SEXTA,0,Corte Constitucional,0.017108000814914703
SEXTA,0,Participación y representación,0.016319943591952324
SEXTA,0,Cambio de Constitución,0.016299771144986153
SEXTA,0,Poder ejecutivo,0.015370085835456848
SEXTA,0,Organización territorial,0.01470485795289278
SEXTA,0,Tipos de democracia,0.013548565097153187
SEXTA,0,Derechos de la naturaleza,0.010968849994242191
SEXTA,0,Comuna autónoma,0.010890025645494461
SEXTA,0,Consejo de la Justicia,0.01077302172780037
SEXTA,0,Ministerio Público,0.010335641913115978
SEXTA,0,Contraloría general de la república,0.009206979535520077
SEXTA,0,Defensoría de la Naturaleza,0.00895399134606123
