articulo,topico,score
Artículo 338,Reforma Constitucional,0.0014347059186547995
Artículo 338,Proceso de creación de leyes,0.0014231560053303838
Artículo 338,Banco Central,0.0013144335243850946
Artículo 338,Cambio de Constitución,0.001045986427925527
Artículo 338,Estatuto de los minerales,0.0008010961464606225
Artículo 338,Defensoría de la Naturaleza,0.000800892012193799
Artículo 338,Ruralidad,0.0005519686383195221
Artículo 338,Sufragio y sistema electoral,0.000546868541277945
Artículo 338,Autonomías territoriales indígenas,0.0005197838763706386
Artículo 338,Derechos de la naturaleza,0.000491704442538321
Artículo 338,Bienes comunes naturales,0.00042121249134652317
Artículo 338,Autonomía fiscal,0.0003995823208242655
Artículo 338,Estatuto de las aguas,0.0002450783213134855
Artículo 339,Consejo de la Justicia,0.11721932142972946
Artículo 339,Sufragio y sistema electoral,0.06440912932157516
Artículo 339,Poder ejecutivo,0.0535287968814373
Artículo 339,Órganos autónomos constitucionales,0.04908860847353935
Artículo 339,Participación y representación,0.04389788955450058
Artículo 339,Poder legislativo,0.042765919119119644
Artículo 339,Sistemas de justicia,0.03782251104712486
Artículo 339,Principios y disposiciones generales,0.03401485085487366
Artículo 339,Ministerio Público,0.029922083020210266
Artículo 339,Organización territorial,0.028335094451904297
Artículo 339,Acciones constitucionales,0.02821952849626541
Artículo 339,Contraloría general de la república,0.023743795230984688
Artículo 339,Proceso de creación de leyes,0.023555099964141846
Artículo 339,Corte Constitucional,0.023427169770002365
Artículo 339,Defensoría Penal Pública,0.023323042318224907
Artículo 339,Buen gobierno y función pública,0.022892937064170837
Artículo 339,Comuna autónoma,0.022828424349427223
Artículo 339,Región autónoma,0.022496093064546585
Artículo 339,Nacionalidad y ciudadanía,0.022322285920381546
Artículo 339,Sobre los derechos,0.02178800106048584
Artículo 339,Tipos de democracia,0.02039523981511593
Artículo 339,Provincia,0.02025667577981949
Artículo 339,Territorios especiales,0.018407722935080528
Artículo 339,Derechos fundamentales,0.017519336193799973
Artículo 339,Reforma Constitucional,0.017014119774103165
Artículo 339,Autonomía fiscal,0.016768816858530045
Artículo 339,Cambio de Constitución,0.016280056908726692
Artículo 339,Estatuto de los minerales,0.015846582129597664
Artículo 339,Defensoría de la Naturaleza,0.01549950148910284
Artículo 339,Banco Central,0.01515883207321167
Artículo 339,Ruralidad,0.014813382178544998
Artículo 339,Bienes comunes naturales,0.014379546977579594
Artículo 339,Autonomías territoriales indígenas,0.014303932897746563
Artículo 339,Defensoría del Pueblo y de la Niñez,0.01336177159100771
Artículo 339,Derechos de la naturaleza,0.01332541462033987
Artículo 339,Agencia Nacional de Protección de Datos,0.013312788680195808
Artículo 339,Estatuto de las aguas,0.007755699567496777
Artículo 340,Órganos autónomos constitucionales,0.21473579108715057
Artículo 340,Consejo de la Justicia,0.13749992847442627
Artículo 340,Organización territorial,0.13500362634658813
Artículo 340,Región autónoma,0.12223320454359055
Artículo 340,Principios y disposiciones generales,0.10539119690656662
Artículo 340,Sufragio y sistema electoral,0.039242204278707504
Artículo 340,Sistemas de justicia,0.03482885658740997
Artículo 340,Acciones constitucionales,0.034541189670562744
Artículo 340,Comuna autónoma,0.028815926983952522
Artículo 340,Poder legislativo,0.01962871290743351
Artículo 340,Participación y representación,0.01954827830195427
Artículo 340,Poder ejecutivo,0.018099455162882805
Artículo 340,Provincia,0.012584815733134747
Artículo 340,Proceso de creación de leyes,0.010287011042237282
Artículo 340,Territorios especiales,0.009760097600519657
Artículo 340,Ministerio Público,0.008442450314760208
Artículo 340,Corte Constitucional,0.00660403398796916
Artículo 340,Buen gobierno y función pública,0.005457168910652399
Artículo 340,Contraloría general de la república,0.004822723567485809
Artículo 340,Defensoría Penal Pública,0.004154023714363575
Artículo 340,Sobre los derechos,0.003945925273001194
Artículo 340,Tipos de democracia,0.003696354804560542
Artículo 340,Derechos fundamentales,0.002418256364762783
Artículo 340,Reforma Constitucional,0.00234111025929451
Artículo 340,Cambio de Constitución,0.002078757621347904
Artículo 340,Banco Central,0.0019007320515811443
Artículo 340,Estatuto de los minerales,0.0017735311994329095
Artículo 340,Nacionalidad y ciudadanía,0.0016163832042366266
Artículo 340,Defensoría de la Naturaleza,0.0014023750554770231
Artículo 340,Autonomía fiscal,0.0011728641111403704
Artículo 340,Ruralidad,0.0010083777597174048
Artículo 340,Autonomías territoriales indígenas,0.0009515894926153123
Artículo 340,Defensoría del Pueblo y de la Niñez,0.0009415754466317594
Artículo 340,Bienes comunes naturales,0.0009249777067452669
Artículo 340,Derechos de la naturaleza,0.0009140914771705866
Artículo 340,Agencia Nacional de Protección de Datos,0.0008730288245715201
Artículo 340,Estatuto de las aguas,0.0003595156595110893
Artículo 341,Órganos autónomos constitucionales,0.14087805151939392
Artículo 341,Poder ejecutivo,0.14071370661258698
Artículo 341,Consejo de la Justicia,0.13962990045547485
Artículo 341,Corte Constitucional,0.11506065726280212
Artículo 341,Sistemas de justicia,0.06850595027208328
Artículo 341,Contraloría general de la república,0.0584842674434185
Artículo 341,Ministerio Público,0.054977692663669586
Artículo 341,Acciones constitucionales,0.0465555265545845
Artículo 341,Poder legislativo,0.042320650070905685
Artículo 341,Región autónoma,0.032963089644908905
Artículo 341,Buen gobierno y función pública,0.03286482393741608
Artículo 341,Organización territorial,0.023174606263637543
Artículo 341,Defensoría Penal Pública,0.02055845968425274
Artículo 341,Sufragio y sistema electoral,0.019156266003847122
Artículo 341,Principios y disposiciones generales,0.017028847709298134
Artículo 341,Territorios especiales,0.0097477613016963
Artículo 341,Provincia,0.008890947327017784
Artículo 341,Comuna autónoma,0.006060957442969084
Artículo 341,Participación y representación,0.005378121044486761
Artículo 341,Reforma Constitucional,0.0029418827034533024
Artículo 341,Autonomía fiscal,0.002361681777983904
Artículo 341,Ruralidad,0.0020629428327083588
Artículo 341,Tipos de democracia,0.0012919747969135642
Artículo 341,Nacionalidad y ciudadanía,0.0011764616938307881
Artículo 341,Sobre los derechos,0.0010194819187745452
Artículo 341,Proceso de creación de leyes,0.0009487849310971797
Artículo 341,Derechos fundamentales,0.0008338878396898508
Artículo 341,Cambio de Constitución,0.0007434121216647327
Artículo 341,Bienes comunes naturales,0.0006894748657941818
Artículo 341,Estatuto de los minerales,0.0005885189748369157
Artículo 341,Banco Central,0.0005734782316721976
Artículo 341,Derechos de la naturaleza,0.00046364072477445006
Artículo 341,Defensoría de la Naturaleza,0.000386436702683568
Artículo 341,Agencia Nacional de Protección de Datos,0.00036595569690689445
Artículo 341,Autonomías territoriales indígenas,0.00023766234517097473
Artículo 341,Defensoría del Pueblo y de la Niñez,0.00022270881163422018
Artículo 341,Estatuto de las aguas,0.0001412967685610056
Artículo 342,Consejo de la Justicia,0.18298432230949402
Artículo 342,Comuna autónoma,0.1539798378944397
Artículo 342,Órganos autónomos constitucionales,0.14179065823554993
Artículo 342,Nacionalidad y ciudadanía,0.07085785269737244
Artículo 342,Derechos fundamentales,0.058670930564403534
Artículo 342,Sistemas de justicia,0.0534503199160099
Artículo 342,Región autónoma,0.05129818618297577
Artículo 342,Participación y representación,0.0490436889231205
Artículo 342,Principios y disposiciones generales,0.04627819359302521
Artículo 342,Corte Constitucional,0.040408071130514145
Artículo 342,Buen gobierno y función pública,0.03946370258927345
Artículo 342,Sobre los derechos,0.03905659168958664
Artículo 342,Ministerio Público,0.016212129965424538
Artículo 342,Poder legislativo,0.012789741158485413
Artículo 342,Acciones constitucionales,0.01131969504058361
Artículo 342,Organización territorial,0.007892504334449768
Artículo 342,Contraloría general de la república,0.007856001146137714
Artículo 342,Defensoría Penal Pública,0.005386329255998135
Artículo 342,Poder ejecutivo,0.00495894206687808
Artículo 342,Tipos de democracia,0.0009367127204313874
Artículo 342,Provincia,0.0007515646866522729
Artículo 342,Banco Central,0.0005238264566287398
Artículo 342,Reforma Constitucional,0.0004936190089210868
Artículo 342,Agencia Nacional de Protección de Datos,0.0004883130895905197
Artículo 342,Cambio de Constitución,0.00045284649240784347
Artículo 342,Defensoría de la Naturaleza,0.00036520458525046706
Artículo 342,Territorios especiales,0.0003581827331800014
Artículo 342,Defensoría del Pueblo y de la Niñez,0.0003217978810425848
Artículo 342,Derechos de la naturaleza,0.0003137234307359904
Artículo 342,Estatuto de los minerales,0.00025454669957980514
Artículo 342,Autonomía fiscal,0.00018383718270342797
Artículo 342,Autonomías territoriales indígenas,0.0001828206004574895
Artículo 342,Proceso de creación de leyes,0.00018145551439374685
Artículo 342,Bienes comunes naturales,0.00015175384760368615
Artículo 342,Sufragio y sistema electoral,0.00014481641119346023
Artículo 342,Ruralidad,0.0001427953684469685
Artículo 342,Estatuto de las aguas,5.446531577035785e-05
Artículo 343,Consejo de la Justicia,0.0608004592359066
Artículo 343,Sistemas de justicia,0.046941936016082764
Artículo 343,Corte Constitucional,0.03593089058995247
Artículo 343,Ministerio Público,0.035684626549482346
Artículo 343,Buen gobierno y función pública,0.033939894288778305
Artículo 343,Poder ejecutivo,0.03322980925440788
Artículo 343,Acciones constitucionales,0.03267495706677437
Artículo 343,Principios y disposiciones generales,0.03191648796200752
Artículo 343,Poder legislativo,0.03168562799692154
Artículo 343,Contraloría general de la república,0.03140690177679062
Artículo 343,Reforma Constitucional,0.03139515221118927
Artículo 343,Órganos autónomos constitucionales,0.031315430998802185
Artículo 343,Defensoría Penal Pública,0.030299052596092224
Artículo 343,Proceso de creación de leyes,0.03024713508784771
Artículo 343,Participación y representación,0.029831865802407265
Artículo 343,Sobre los derechos,0.029487095773220062
Artículo 343,Organización territorial,0.028527656570076942
Artículo 343,Cambio de Constitución,0.02816867083311081
Artículo 343,Provincia,0.0273297019302845
Artículo 343,Comuna autónoma,0.02646680362522602
Artículo 343,Derechos fundamentales,0.02614646777510643
Artículo 343,Región autónoma,0.025904998183250427
Artículo 343,Territorios especiales,0.02426197938621044
Artículo 343,Banco Central,0.023760346695780754
Artículo 343,Nacionalidad y ciudadanía,0.022847192361950874
Artículo 343,Tipos de democracia,0.02233058027923107
Artículo 343,Estatuto de los minerales,0.022089039906859398
Artículo 343,Agencia Nacional de Protección de Datos,0.021379072219133377
Artículo 343,Defensoría del Pueblo y de la Niñez,0.020210565999150276
Artículo 343,Bienes comunes naturales,0.018750617280602455
Artículo 343,Defensoría de la Naturaleza,0.016870709136128426
Artículo 343,Autonomías territoriales indígenas,0.016595596447587013
Artículo 343,Ruralidad,0.01598435267806053
Artículo 343,Autonomía fiscal,0.014786877669394016
Artículo 343,Sufragio y sistema electoral,0.014433217234909534
Artículo 343,Derechos de la naturaleza,0.014408926479518414
Artículo 343,Estatuto de las aguas,0.011959276162087917
Artículo 344,Consejo de la Justicia,0.19777557253837585
Artículo 344,Sistemas de justicia,0.10030461847782135
Artículo 344,Nacionalidad y ciudadanía,0.08689326047897339
Artículo 344,Ministerio Público,0.0843716561794281
Artículo 344,Poder legislativo,0.07948240637779236
Artículo 344,Órganos autónomos constitucionales,0.07768233120441437
Artículo 344,Poder ejecutivo,0.07479912042617798
Artículo 344,Participación y representación,0.05818512663245201
Artículo 344,Corte Constitucional,0.039393868297338486
Artículo 344,Organización territorial,0.03428621590137482
Artículo 344,Buen gobierno y función pública,0.021029585972428322
Artículo 344,Principios y disposiciones generales,0.015147523023188114
Artículo 344,Contraloría general de la república,0.01429851446300745
Artículo 344,Acciones constitucionales,0.012758349068462849
Artículo 344,Defensoría Penal Pública,0.012341919355094433
Artículo 344,Comuna autónoma,0.010700647719204426
Artículo 344,Sobre los derechos,0.009789752773940563
Artículo 344,Provincia,0.009166033007204533
Artículo 344,Tipos de democracia,0.008341130800545216
Artículo 344,Sufragio y sistema electoral,0.008067632094025612
Artículo 344,Región autónoma,0.006640899460762739
Artículo 344,Territorios especiales,0.006182254292070866
Artículo 344,Proceso de creación de leyes,0.005388613790273666
Artículo 344,Defensoría del Pueblo y de la Niñez,0.003811189206317067
Artículo 344,Derechos fundamentales,0.002952526556327939
Artículo 344,Autonomías territoriales indígenas,0.00238635647110641
Artículo 344,Reforma Constitucional,0.0021165369544178247
Artículo 344,Estatuto de los minerales,0.0019516048487275839
Artículo 344,Banco Central,0.001925929100252688
Artículo 344,Agencia Nacional de Protección de Datos,0.001874651643447578
Artículo 344,Defensoría de la Naturaleza,0.0018339433008804917
Artículo 344,Bienes comunes naturales,0.001665593241341412
Artículo 344,Ruralidad,0.0016295710811391473
Artículo 344,Cambio de Constitución,0.0014128759503364563
Artículo 344,Autonomía fiscal,0.0013101217336952686
Artículo 344,Derechos de la naturaleza,0.001266168663278222
Artículo 344,Estatuto de las aguas,0.00083591986913234
Artículo 345,Órganos autónomos constitucionales,0.22509345412254333
Artículo 345,Consejo de la Justicia,0.2158726006746292
Artículo 345,Corte Constitucional,0.10084214061498642
Artículo 345,Poder ejecutivo,0.08828890323638916
Artículo 345,Ministerio Público,0.064402736723423
Artículo 345,Poder legislativo,0.053996141999959946
Artículo 345,Participación y representación,0.05049333721399307
Artículo 345,Acciones constitucionales,0.031896743923425674
Artículo 345,Sistemas de justicia,0.030769135802984238
Artículo 345,Defensoría Penal Pública,0.02976318821310997
Artículo 345,Comuna autónoma,0.023293891921639442
Artículo 345,Principios y disposiciones generales,0.01608935557305813
Artículo 345,Contraloría general de la república,0.01559605821967125
Artículo 345,Organización territorial,0.007957392372190952
Artículo 345,Tipos de democracia,0.007557552307844162
Artículo 345,Proceso de creación de leyes,0.0064599658362567425
Artículo 345,Región autónoma,0.004955722950398922
Artículo 345,Sufragio y sistema electoral,0.0036674265284091234
Artículo 345,Provincia,0.0031797438859939575
Artículo 345,Sobre los derechos,0.00243068253621459
Artículo 345,Territorios especiales,0.002328975824639201
Artículo 345,Reforma Constitucional,0.001848727697506547
Artículo 345,Nacionalidad y ciudadanía,0.0018212342401966453
Artículo 345,Buen gobierno y función pública,0.0013198497472330928
Artículo 345,Ruralidad,0.001119520515203476
Artículo 345,Agencia Nacional de Protección de Datos,0.0011146583128720522
Artículo 345,Derechos de la naturaleza,0.0010013571009039879
Artículo 345,Cambio de Constitución,0.0009777110535651445
Artículo 345,Estatuto de los minerales,0.0008701223414391279
Artículo 345,Bienes comunes naturales,0.000838989915791899
Artículo 345,Banco Central,0.0008219262235797942
Artículo 345,Derechos fundamentales,0.0007678965339437127
Artículo 345,Defensoría de la Naturaleza,0.0006772128981538117
Artículo 345,Autonomía fiscal,0.0006701510865241289
Artículo 345,Autonomías territoriales indígenas,0.000520777131896466
Artículo 345,Defensoría del Pueblo y de la Niñez,0.00040073777199722826
Artículo 345,Estatuto de las aguas,0.0002940425183624029
Artículo 346,Poder ejecutivo,0.26330652832984924
Artículo 346,Consejo de la Justicia,0.2564988434314728
Artículo 346,Órganos autónomos constitucionales,0.19875568151474
Artículo 346,Participación y representación,0.08121557533740997
Artículo 346,Ministerio Público,0.03547349199652672
Artículo 346,Acciones constitucionales,0.02233205921947956
Artículo 346,Principios y disposiciones generales,0.018415652215480804
Artículo 346,Poder legislativo,0.01409243606030941
Artículo 346,Comuna autónoma,0.013387078419327736
Artículo 346,Corte Constitucional,0.008904430083930492
Artículo 346,Región autónoma,0.007486973889172077
Artículo 346,Provincia,0.007127473130822182
Artículo 346,Contraloría general de la república,0.0060179936699569225
Artículo 346,Organización territorial,0.005640228278934956
Artículo 346,Buen gobierno y función pública,0.005536283366382122
Artículo 346,Defensoría Penal Pública,0.005297006107866764
Artículo 346,Sistemas de justicia,0.004697222262620926
Artículo 346,Nacionalidad y ciudadanía,0.0036188571248203516
Artículo 346,Tipos de democracia,0.003222627332434058
Artículo 346,Sobre los derechos,0.003147273324429989
Artículo 346,Proceso de creación de leyes,0.0030589457601308823
Artículo 346,Defensoría del Pueblo y de la Niñez,0.003021832322701812
Artículo 346,Banco Central,0.003019701223820448
Artículo 346,Reforma Constitucional,0.002722676144912839
Artículo 346,Territorios especiales,0.0024355468340218067
Artículo 346,Defensoría de la Naturaleza,0.002221685601398349
Artículo 346,Derechos fundamentales,0.0021844138391315937
Artículo 346,Agencia Nacional de Protección de Datos,0.002143236342817545
Artículo 346,Autonomías territoriales indígenas,0.002043604152277112
Artículo 346,Autonomía fiscal,0.0019098552875220776
Artículo 346,Bienes comunes naturales,0.0018076408887282014
Artículo 346,Estatuto de los minerales,0.0017000416992232203
Artículo 346,Cambio de Constitución,0.0016988528659567237
Artículo 346,Derechos de la naturaleza,0.0016413145931437612
Artículo 346,Estatuto de las aguas,0.001436508959159255
Artículo 346,Sufragio y sistema electoral,0.0014128487091511488
Artículo 346,Ruralidad,0.0013675530208274722
Artículo 347,Consejo de la Justicia,0.27612829208374023
Artículo 347,Órganos autónomos constitucionales,0.166814923286438
Artículo 347,Poder ejecutivo,0.10241777449846268
Artículo 347,Acciones constitucionales,0.07483410090208054
Artículo 347,Ministerio Público,0.05928526818752289
Artículo 347,Participación y representación,0.05300396308302879
Artículo 347,Principios y disposiciones generales,0.03275914862751961
Artículo 347,Corte Constitucional,0.024456122890114784
Artículo 347,Contraloría general de la república,0.02315579168498516
Artículo 347,Defensoría Penal Pública,0.02117902785539627
Artículo 347,Poder legislativo,0.01843567192554474
Artículo 347,Comuna autónoma,0.017858751118183136
Artículo 347,Provincia,0.014600764028728008
Artículo 347,Región autónoma,0.010466689243912697
Artículo 347,Nacionalidad y ciudadanía,0.009597188793122768
Artículo 347,Sobre los derechos,0.007890340872108936
Artículo 347,Tipos de democracia,0.007428625598549843
Artículo 347,Sistemas de justicia,0.007206985726952553
Artículo 347,Organización territorial,0.007124579045921564
Artículo 347,Buen gobierno y función pública,0.006885729730129242
Artículo 347,Proceso de creación de leyes,0.005840041674673557
Artículo 347,Banco Central,0.005540426354855299
Artículo 347,Reforma Constitucional,0.004815956111997366
Artículo 347,Derechos fundamentales,0.004388855304569006
Artículo 347,Defensoría del Pueblo y de la Niñez,0.004294324200600386
Artículo 347,Autonomía fiscal,0.004192264750599861
Artículo 347,Cambio de Constitución,0.0037134436424821615
Artículo 347,Territorios especiales,0.0032601761631667614
Artículo 347,Derechos de la naturaleza,0.0031093202996999025
Artículo 347,Autonomías territoriales indígenas,0.0028742810245603323
Artículo 347,Ruralidad,0.0027931202203035355
Artículo 347,Sufragio y sistema electoral,0.0026895601768046618
Artículo 347,Bienes comunes naturales,0.002545648720115423
Artículo 347,Estatuto de los minerales,0.0024658122565597296
Artículo 347,Agencia Nacional de Protección de Datos,0.0022001941688358784
Artículo 347,Defensoría de la Naturaleza,0.00209745392203331
Artículo 347,Estatuto de las aguas,0.0016493737930431962
Artículo 348,Consejo de la Justicia,0.2457810491323471
Artículo 348,Sistemas de justicia,0.1887928694486618
Artículo 348,Ministerio Público,0.1430167853832245
Artículo 348,Órganos autónomos constitucionales,0.07121594250202179
Artículo 348,Corte Constitucional,0.06892990320920944
Artículo 348,Poder legislativo,0.045762162655591965
Artículo 348,Poder ejecutivo,0.03409629687666893
Artículo 348,Principios y disposiciones generales,0.02464366890490055
Artículo 348,Comuna autónoma,0.02120034396648407
Artículo 348,Acciones constitucionales,0.01814938336610794
Artículo 348,Contraloría general de la república,0.014519082382321358
Artículo 348,Defensoría Penal Pública,0.013941096141934395
Artículo 348,Región autónoma,0.010630419477820396
Artículo 348,Participación y representación,0.010549264028668404
Artículo 348,Organización territorial,0.009399054571986198
Artículo 348,Proceso de creación de leyes,0.009326777420938015
Artículo 348,Provincia,0.007031559478491545
Artículo 348,Territorios especiales,0.006920585408806801
Artículo 348,Tipos de democracia,0.006333690136671066
Artículo 348,Buen gobierno y función pública,0.00533978221938014
Artículo 348,Autonomía fiscal,0.004351543728262186
Artículo 348,Defensoría de la Naturaleza,0.004050643183290958
Artículo 348,Nacionalidad y ciudadanía,0.0038324736524373293
Artículo 348,Banco Central,0.00328444573096931
Artículo 348,Reforma Constitucional,0.0029273023828864098
Artículo 348,Sobre los derechos,0.002762612421065569
Artículo 348,Bienes comunes naturales,0.00260967668145895
Artículo 348,Agencia Nacional de Protección de Datos,0.0026022393722087145
Artículo 348,Defensoría del Pueblo y de la Niñez,0.002520528854802251
Artículo 348,Derechos fundamentales,0.0024223169311881065
Artículo 348,Estatuto de los minerales,0.0023202961310744286
Artículo 348,Ruralidad,0.0022152019664645195
Artículo 348,Autonomías territoriales indígenas,0.002214526291936636
Artículo 348,Sufragio y sistema electoral,0.002203680109232664
Artículo 348,Cambio de Constitución,0.0019979327917099
Artículo 348,Derechos de la naturaleza,0.0013627699809148908
Artículo 348,Estatuto de las aguas,0.0007421260816045105
Artículo 349,Consejo de la Justicia,0.2647237479686737
Artículo 349,Sistemas de justicia,0.1464608907699585
Artículo 349,Corte Constitucional,0.12419362366199493
Artículo 349,Acciones constitucionales,0.12324897199869156
Artículo 349,Órganos autónomos constitucionales,0.10572007298469543
Artículo 349,Comuna autónoma,0.0986889973282814
Artículo 349,Poder legislativo,0.06163661181926727
Artículo 349,Principios y disposiciones generales,0.023396221920847893
Artículo 349,Poder ejecutivo,0.011181563138961792
Artículo 349,Participación y representación,0.006801056209951639
Artículo 349,Contraloría general de la república,0.005532869137823582
Artículo 349,Ministerio Público,0.004217414651066065
Artículo 349,Defensoría Penal Pública,0.004203092306852341
Artículo 349,Proceso de creación de leyes,0.003888015868142247
Artículo 349,Región autónoma,0.001649300567805767
Artículo 349,Sobre los derechos,0.0015232341829687357
Artículo 349,Provincia,0.0014988461043685675
Artículo 349,Organización territorial,0.0014771075220778584
Artículo 349,Reforma Constitucional,0.0011856915662065148
Artículo 349,Tipos de democracia,0.001116932020522654
Artículo 349,Buen gobierno y función pública,0.0010689711198210716
Artículo 349,Derechos fundamentales,0.0006438670679926872
Artículo 349,Nacionalidad y ciudadanía,0.0006211419822648168
Artículo 349,Defensoría del Pueblo y de la Niñez,0.0006206106045283377
Artículo 349,Territorios especiales,0.0005978735280223191
Artículo 349,Banco Central,0.0005855790805071592
Artículo 349,Agencia Nacional de Protección de Datos,0.0005414191982708871
Artículo 349,Cambio de Constitución,0.0004420572950039059
Artículo 349,Derechos de la naturaleza,0.00031952490098774433
Artículo 349,Defensoría de la Naturaleza,0.0003171432763338089
Artículo 349,Estatuto de los minerales,0.0002960491692647338
Artículo 349,Autonomía fiscal,0.0002887318842113018
Artículo 349,Bienes comunes naturales,0.0002837605425156653
Artículo 349,Ruralidad,0.00028341327561065555
Artículo 349,Autonomías territoriales indígenas,0.00026991276536136866
Artículo 349,Estatuto de las aguas,0.00023899858933873475
Artículo 349,Sufragio y sistema electoral,0.00023657204292248935
Artículo 350,Participación y representación,0.24453291296958923
Artículo 350,Contraloría general de la república,0.1862412691116333
Artículo 350,Comuna autónoma,0.09554541856050491
Artículo 350,Órganos autónomos constitucionales,0.0779532715678215
Artículo 350,Poder ejecutivo,0.06790777295827866
Artículo 350,Sobre los derechos,0.06708267331123352
Artículo 350,Región autónoma,0.05660667642951012
Artículo 350,Ministerio Público,0.048975639045238495
Artículo 350,Defensoría Penal Pública,0.02633974514901638
Artículo 350,Nacionalidad y ciudadanía,0.02289501205086708
Artículo 350,Principios y disposiciones generales,0.021010322496294975
Artículo 350,Consejo de la Justicia,0.01619255170226097
Artículo 350,Derechos fundamentales,0.012269336730241776
Artículo 350,Acciones constitucionales,0.0122389430180192
Artículo 350,Poder legislativo,0.011800402775406837
Artículo 350,Organización territorial,0.0062124296091496944
Artículo 350,Buen gobierno y función pública,0.005128880031406879
Artículo 350,Corte Constitucional,0.003485333174467087
Artículo 350,Agencia Nacional de Protección de Datos,0.003403482725843787
Artículo 350,Provincia,0.0020158810075372458
Artículo 350,Tipos de democracia,0.001951182959601283
Artículo 350,Sistemas de justicia,0.0015331897884607315
Artículo 350,Banco Central,0.0012230820721015334
Artículo 350,Reforma Constitucional,0.0011132578365504742
Artículo 350,Defensoría del Pueblo y de la Niñez,0.001001839293166995
Artículo 350,Autonomía fiscal,0.0008862732211127877
Artículo 350,Bienes comunes naturales,0.0006867401534691453
Artículo 350,Sufragio y sistema electoral,0.0006470317021012306
Artículo 350,Defensoría de la Naturaleza,0.0005869190790690482
Artículo 350,Territorios especiales,0.0005585235776379704
Artículo 350,Derechos de la naturaleza,0.0005317590548656881
Artículo 350,Proceso de creación de leyes,0.00038773135747760534
Artículo 350,Estatuto de los minerales,0.00033462559804320335
Artículo 350,Cambio de Constitución,0.0002649486414156854
Artículo 350,Autonomías territoriales indígenas,0.0001991244062082842
Artículo 350,Ruralidad,0.00015808352327439934
Artículo 350,Estatuto de las aguas,9.770531323738396e-05
Artículo 351,Buen gobierno y función pública,0.28146350383758545
Artículo 351,Contraloría general de la república,0.2643490135669708
Artículo 351,Órganos autónomos constitucionales,0.14858990907669067
Artículo 351,Acciones constitucionales,0.13169069588184357
Artículo 351,Principios y disposiciones generales,0.06885944306850433
Artículo 351,Poder ejecutivo,0.02701501175761223
Artículo 351,Comuna autónoma,0.01824990101158619
Artículo 351,Ministerio Público,0.016809362918138504
Artículo 351,Región autónoma,0.010213224217295647
Artículo 351,Autonomía fiscal,0.00828771572560072
Artículo 351,Poder legislativo,0.004463136661797762
Artículo 351,Organización territorial,0.002100116340443492
Artículo 351,Proceso de creación de leyes,0.001802230952307582
Artículo 351,Participación y representación,0.0016324386233463883
Artículo 351,Corte Constitucional,0.0014690225943922997
Artículo 351,Consejo de la Justicia,0.0012619455810636282
Artículo 351,Sistemas de justicia,0.001029845792800188
Artículo 351,Provincia,0.0009936665883287787
Artículo 351,Reforma Constitucional,0.0009728241711854935
Artículo 351,Sobre los derechos,0.0008603927562944591
Artículo 351,Tipos de democracia,0.0008014223421923816
Artículo 351,Defensoría Penal Pública,0.0007838972960598767
Artículo 351,Territorios especiales,0.0007720274734310806
Artículo 351,Estatuto de los minerales,0.0006377766840159893
Artículo 351,Derechos fundamentales,0.0006284990231506526
Artículo 351,Cambio de Constitución,0.0006020228611305356
Artículo 351,Nacionalidad y ciudadanía,0.0005932490457780659
Artículo 351,Defensoría de la Naturaleza,0.0004561713431030512
Artículo 351,Agencia Nacional de Protección de Datos,0.0004484466044232249
Artículo 351,Defensoría del Pueblo y de la Niñez,0.0003928618098143488
Artículo 351,Banco Central,0.000392618530895561
Artículo 351,Derechos de la naturaleza,0.0003349069447722286
Artículo 351,Sufragio y sistema electoral,0.00025696837110444903
Artículo 351,Ruralidad,0.00023842546215746552
Artículo 351,Bienes comunes naturales,0.00021577495499514043
Artículo 351,Estatuto de las aguas,0.00016875153232831508
Artículo 351,Autonomías territoriales indígenas,0.00016275503730867058
Artículo 352,Contraloría general de la república,0.21840833127498627
Artículo 352,Participación y representación,0.21474801003932953
Artículo 352,Acciones constitucionales,0.13757602870464325
Artículo 352,Principios y disposiciones generales,0.07516788691282272
Artículo 352,Poder legislativo,0.06417912244796753
Artículo 352,Región autónoma,0.056411731988191605
Artículo 352,Poder ejecutivo,0.04720496013760567
Artículo 352,Corte Constitucional,0.037404730916023254
Artículo 352,Ministerio Público,0.024958694353699684
Artículo 352,Órganos autónomos constitucionales,0.024502675980329514
Artículo 352,Territorios especiales,0.020450638607144356
Artículo 352,Provincia,0.012226215563714504
Artículo 352,Proceso de creación de leyes,0.00782079342752695
Artículo 352,Comuna autónoma,0.007609652820974588
Artículo 352,Buen gobierno y función pública,0.007426272612065077
Artículo 352,Organización territorial,0.007144746836274862
Artículo 352,Consejo de la Justicia,0.006638891063630581
Artículo 352,Sobre los derechos,0.003153566736727953
Artículo 352,Defensoría Penal Pública,0.0029674661345779896
Artículo 352,Sistemas de justicia,0.0026885890401899815
Artículo 352,Tipos de democracia,0.0020284245256334543
Artículo 352,Derechos fundamentales,0.0019001230830326676
Artículo 352,Cambio de Constitución,0.0017649362562224269
Artículo 352,Reforma Constitucional,0.0017471066676080227
Artículo 352,Agencia Nacional de Protección de Datos,0.0014470951864495873
Artículo 352,Autonomías territoriales indígenas,0.0013792944373562932
Artículo 352,Banco Central,0.0013649443862959743
